EDADHOM,EDADMUJ,DEPREG,MUPREG,MESREG,AÑOREG,DIAOCU,MESOCU,DEPOCU,MUPOCU,PUEHOM,PUEMUJ,NACHOM,NACMUJ,ESCHOM,ESCMUJ,CIUOMUJ,CIUOHOM,AÑOOCU
26,27,1,114,8,2016,7,5,12,1222,4,4,320,320,4,4,34,34,2016
24,20,14,1406,8,2016,14,8,14,1401,9,4,320,320,5,3,97,97,2016
52,36,16,1602,8,2016,8,8,16,1602,1,1,320,320,5,4,41,23,2016
23,25,1,114,8,2016,27,2,6,608,4,4,320,320,4,5,99,23,2016
20,25,17,1703,8,2016,10,7,17,1703,4,4,320,320,4,4,97,97,2016
39,33,19,1911,8,2016,15,7,19,1911,4,4,320,320,2,2,97,74,2016
20,22,16,1602,8,2016,29,7,16,1602,1,1,320,320,2,1,97,921,2016
33,26,19,1911,8,2016,7,7,19,1911,4,4,320,320,2,2,97,921,2016
45,44,16,1602,8,2016,5,8,16,1602,4,1,320,320,1,2,97,921,2016
45,50,16,1607,8,2016,11,8,16,1607,1,1,320,320,1,1,97,921,2016
29,26,1,101,8,2016,2,7,1,108,9,4,320,320,4,2,97,31,2016
21,18,12,1217,8,2016,13,8,12,1217,4,4,320,320,4,3,97,97,2016
34,27,1,101,8,2016,3,7,1,101,4,4,320,320,5,4,97,97,2016
24,23,5,504,8,2016,15,8,5,504,1,1,320,320,2,1,97,921,2016
22,22,8,801,8,2016,28,7,8,801,1,4,320,320,3,4,97,71,2016
21,22,1,101,8,2016,30,7,1,101,4,4,320,320,3,4,41,81,2016
26,24,16,1615,8,2016,3,8,16,1615,4,4,320,320,4,3,97,35,2016
22,18,16,1615,8,2016,4,8,16,1615,1,1,320,320,4,2,97,23,2016
22,20,11,1101,8,2016,30,7,11,1101,4,4,320,320,3,3,97,97,2016
20,20,16,1615,8,2016,4,8,16,1615,1,1,320,320,3,2,97,921,2016
30,26,5,504,8,2016,15,8,5,504,4,4,320,320,3,1,97,97,2016
24,23,8,801,8,2016,29,7,8,801,1,1,320,320,9,3,97,52,2016
23,23,16,1615,8,2016,9,8,16,1615,4,1,320,320,2,2,97,921,2016
56,41,9,914,8,2016,30,7,9,914,1,1,320,320,2,1,97,81,2016
32,25,13,1705,8,2016,21,7,13,1705,4,4,320,320,2,1,97,921,2016
22,23,1,116,8,2016,6,8,1,116,4,4,320,320,2,4,97,921,2016
20,20,16,1615,8,2016,10,8,16,1615,1,1,320,320,3,2,97,921,2016
23,23,1,101,8,2016,31,7,1,106,4,4,320,320,4,4,43,43,2016
50,44,9,901,8,2016,21,7,9,901,4,4,320,320,4,4,52,52,2016
26,31,8,801,8,2016,29,7,8,801,1,1,320,320,4,4,32,31,2016
40,22,1,116,8,2016,16,8,1,116,4,4,320,320,4,3,97,52,2016
24,25,16,1615,8,2016,15,8,16,1615,1,1,320,320,1,1,97,75,2016
20,21,4,404,8,2016,7,7,4,404,1,1,320,320,3,3,97,71,2016
18,18,13,1705,8,2016,13,7,13,1705,1,4,320,320,2,2,97,921,2016
29,19,11,1101,8,2016,11,8,11,1101,4,4,320,320,2,2,97,97,2016
50,27,22,2209,8,2016,17,8,22,2209,4,4,320,320,2,1,97,921,2016
71,67,12,1219,8,2016,15,7,12,1219,1,4,320,320,2,1,97,921,2016
21,22,1,116,8,2016,6,8,1,117,4,4,320,320,4,4,97,97,2016
33,29,1,101,8,2016,31,7,1,113,9,4,320,320,2,2,52,52,2016
26,21,1,116,8,2016,31,7,1,116,4,4,320,320,1,2,97,83,2016
81,56,4,401,8,2016,12,2,4,401,9,5,320,320,1,1,97,97,2016
23,23,1,108,8,2016,31,7,1,108,4,4,320,320,4,4,97,97,2016
18,19,1,116,8,2016,13,8,1,116,9,4,320,320,9,5,97,99,2016
33,24,13,1705,8,2016,13,7,13,1705,4,4,320,320,2,2,97,921,2016
27,25,1,108,8,2016,30,7,1,101,4,9,320,320,3,4,97,97,2016
27,26,1,101,8,2016,31,7,1,115,4,4,320,320,4,4,97,97,2016
21,20,9,914,8,2016,31,7,9,914,1,1,320,320,3,4,35,97,2016
27,29,9,901,8,2016,20,7,9,901,1,1,320,320,3,9,97,921,2016
45,36,10,1001,8,2016,22,5,5,507,4,4,320,320,2,3,97,97,2016
22,18,16,1604,8,2016,11,8,16,1604,1,1,320,320,2,2,81,921,2016
20,18,13,1705,8,2016,12,7,13,1705,4,4,320,320,4,2,97,97,2016
19,18,16,1601,8,2016,23,7,16,1609,1,9,320,320,2,1,97,921,2016
43,30,12,1202,8,2016,24,6,12,1202,4,4,320,320,4,5,26,43,2016
25,23,1,101,8,2016,9,7,1,101,4,4,320,320,4,3,97,99,2016
27,24,4,404,8,2016,15,7,4,404,1,1,320,320,4,4,41,35,2016
24,24,16,1604,8,2016,12,8,16,1604,1,1,320,320,2,2,97,97,2016
40,30,6,613,8,2016,14,8,6,613,4,4,320,320,4,2,97,43,2016
24,20,12,1219,8,2016,15,7,12,1219,4,4,320,320,2,3,97,71,2016
31,28,13,1312,8,2016,4,8,13,1312,4,4,320,320,4,2,97,43,2016
18,18,12,1202,8,2016,15,7,12,1225,4,4,320,320,2,9,97,921,2016
28,29,1,108,8,2016,16,7,1,108,4,9,320,320,2,2,97,93,2016
21,25,4,404,8,2016,16,7,4,404,1,1,320,320,4,2,97,35,2016
41,41,1,101,8,2016,2,7,1,101,4,4,320,320,2,3,97,74,2016
21,21,4,404,8,2016,20,7,4,404,1,1,320,320,4,2,97,97,2016
25,26,11,1101,8,2016,12,8,11,1101,1,4,320,320,4,3,97,71,2016
33,23,1,108,8,2016,16,4,1,101,4,4,320,320,4,2,97,52,2016
38,34,12,1219,8,2016,18,7,12,1219,4,4,320,320,2,2,97,71,2016
39,36,10,1013,8,2016,2,8,10,1013,1,1,320,320,1,1,97,921,2016
32,20,9,901,8,2016,6,8,9,901,4,4,320,320,4,3,97,97,2016
20,18,9,914,8,2016,31,7,9,914,1,1,320,320,3,4,34,81,2016
20,22,8,801,8,2016,31,7,8,801,1,1,320,320,2,3,97,81,2016
25,18,1,108,8,2016,23,7,1,108,9,9,320,320,4,4,41,35,2016
21,18,2,207,8,2016,12,8,2,207,4,4,320,320,2,3,97,921,2016
43,25,10,1013,8,2016,6,8,10,1013,1,1,320,320,2,1,97,921,2016
19,19,10,1013,8,2016,12,8,10,1013,5,1,320,320,2,2,97,921,2016
48,33,1,115,8,2016,7,8,1,115,4,4,320,320,4,4,97,52,2016
23,26,11,1101,8,2016,12,8,11,1101,4,1,320,320,2,1,97,921,2016
64,61,1,101,8,2016,2,7,1,101,4,4,320,320,2,1,97,52,2016
47,23,11,1101,8,2016,12,8,11,1101,4,4,320,320,2,2,97,921,2016
28,29,8,801,8,2016,1,8,8,801,1,1,320,320,4,2,75,71,2016
38,39,1,101,8,2016,2,7,1,101,4,4,320,320,2,2,97,97,2016
23,20,10,1013,8,2016,13,8,10,1013,1,1,320,320,3,3,97,97,2016
20,18,14,1410,8,2016,19,8,14,1410,1,9,320,320,3,1,97,97,2016
23,22,6,613,8,2016,15,8,6,613,4,4,320,320,4,3,97,34,2016
31,28,10,1013,8,2016,6,8,10,1013,4,1,320,320,4,4,43,33,2016
23,23,11,1101,8,2016,12,8,11,1101,4,4,320,320,4,5,23,23,2016
34,23,2,206,8,2016,30,7,2,206,9,4,320,320,4,4,97,97,2016
26,27,10,1013,8,2016,13,8,10,1013,1,1,320,320,2,2,97,921,2016
27,20,10,1013,8,2016,13,8,10,1013,1,4,320,320,3,3,97,97,2016
39,41,12,1222,8,2016,17,8,12,1222,4,4,320,320,2,1,97,52,2016
31,22,4,404,8,2016,13,8,4,404,1,1,320,320,4,4,41,34,2016
28,27,9,914,8,2016,30,7,9,914,1,1,320,320,3,4,23,52,2016
26,30,9,907,8,2016,18,8,9,909,1,1,320,320,2,2,97,71,2016
22,23,12,1219,8,2016,23,7,12,1219,4,4,320,320,3,4,97,71,2016
29,31,6,606,8,2016,21,7,6,606,4,4,320,320,2,4,43,921,2016
34,22,1,101,8,2016,30,7,1,115,4,4,320,320,4,4,97,97,2016
26,22,20,2009,8,2016,18,8,20,2009,4,4,320,320,2,2,97,921,2016
19,21,14,1403,8,2016,19,8,14,1403,9,1,320,320,2,3,97,93,2016
83,58,12,1222,8,2016,17,8,12,1222,4,4,320,320,1,1,97,921,2016
46,29,6,606,8,2016,2,8,6,606,4,4,320,320,5,4,23,97,2016
32,30,6,606,8,2016,6,8,6,606,4,4,320,320,4,2,97,35,2016
25,19,13,1312,8,2016,22,1,13,1312,4,4,320,320,2,3,97,921,2016
28,26,5,502,8,2016,30,7,5,502,4,4,320,320,2,3,97,97,2016
23,19,6,606,8,2016,11,8,6,606,4,9,320,320,4,9,99,97,2016
26,28,4,406,8,2016,13,8,4,406,1,1,320,320,2,4,35,921,2016
27,22,4,401,8,2016,12,2,4,401,1,1,320,320,4,2,97,31,2016
35,32,6,613,8,2016,15,8,6,613,4,4,320,320,2,2,97,71,2016
21,21,8,801,8,2016,1,8,8,801,1,1,320,320,4,3,99,81,2016
31,31,1,101,8,2016,23,7,1,108,4,4,320,320,5,5,35,22,2016
26,19,4,406,8,2016,10,8,4,406,1,1,320,320,2,4,34,921,2016
25,38,5,502,8,2016,30,7,5,502,4,4,320,320,3,1,97,921,2016
22,27,1,101,8,2016,23,7,1,101,4,4,320,320,3,4,97,97,2016
25,23,4,407,8,2016,6,8,4,407,1,1,320,320,3,4,23,32,2016
30,29,1,101,8,2016,23,4,1,101,4,4,320,320,4,5,26,26,2016
52,47,5,1702,8,2016,5,8,5,1702,4,4,320,320,2,2,97,921,2016
25,31,4,406,8,2016,10,8,4,406,1,1,320,320,2,2,97,921,2016
23,22,12,1219,8,2016,23,7,12,1219,4,4,320,320,2,2,97,71,2016
21,22,1,101,8,2016,12,8,1,115,4,4,320,320,3,4,97,97,2016
34,34,6,601,8,2016,19,6,1,116,4,4,320,320,5,4,34,541,2016
28,25,5,502,8,2016,30,7,5,502,4,4,320,320,2,1,97,921,2016
25,22,1,108,8,2016,30,7,1,108,2,4,320,320,4,4,35,31,2016
24,23,4,407,8,2016,2,8,4,407,1,1,320,320,4,4,43,31,2016
21,19,4,406,8,2016,11,8,4,406,1,1,320,320,2,2,97,921,2016
56,21,1,101,8,2016,23,7,1,101,9,4,320,320,5,4,97,21,2016
27,25,15,1505,8,2016,6,6,15,1505,9,4,320,320,4,4,23,99,2016
77,65,1,101,8,2016,23,7,1,116,4,4,320,320,2,1,97,921,2016
21,23,7,717,8,2016,18,8,7,717,1,5,320,320,4,4,23,31,2016
22,22,11,1101,8,2016,13,8,11,1101,4,4,320,320,4,4,97,97,2016
24,18,8,801,8,2016,1,8,8,801,1,1,320,320,4,4,97,81,2016
23,18,4,411,8,2016,5,8,4,411,1,1,320,320,3,3,97,921,2016
39,22,11,1101,8,2016,18,6,11,1101,4,4,320,320,2,3,97,61,2016
25,25,1,115,8,2016,25,6,1,115,4,9,320,320,4,3,97,43,2016
48,29,16,1613,8,2016,19,8,16,1613,4,1,320,320,4,2,97,34,2016
18,20,13,1302,8,2016,19,7,13,1302,9,4,320,320,2,1,97,921,2016
25,27,6,611,8,2016,13,8,1,115,4,4,320,320,4,4,41,31,2016
23,21,11,1101,8,2016,29,7,11,1101,4,4,320,320,4,4,51,83,2016
20,20,20,2009,8,2016,15,8,20,2009,4,4,320,320,2,4,35,921,2016
34,45,1,101,8,2016,24,7,1,110,4,4,320,320,5,5,26,24,2016
22,24,2,206,8,2016,6,8,2,206,4,4,320,320,4,3,97,97,2016
20,22,11,1101,8,2016,6,8,11,1101,4,4,320,320,2,2,97,921,2016
20,19,13,1302,8,2016,19,7,13,1302,4,4,320,320,2,3,97,71,2016
31,21,8,801,8,2016,1,8,8,801,1,1,320,320,2,3,97,52,2016
26,21,11,1101,8,2016,25,5,11,1101,4,4,320,320,4,4,43,34,2016
35,32,8,805,8,2016,31,7,8,805,1,1,320,320,3,2,97,52,2016
18,18,4,407,8,2016,15,8,4,407,1,1,320,320,4,3,97,35,2016
25,20,11,1101,8,2016,30,7,11,1101,4,4,320,320,4,3,97,921,2016
29,31,1,101,8,2016,3,6,1,101,4,9,320,320,4,4,43,35,2016
21,18,4,407,8,2016,12,8,4,407,1,1,320,320,2,2,97,921,2016
20,23,10,1011,8,2016,9,7,10,1011,1,1,320,320,4,4,33,33,2016
20,19,13,1302,8,2016,28,7,13,1302,9,5,320,320,1,3,97,61,2016
27,21,4,407,8,2016,12,8,4,407,1,1,320,320,4,3,97,34,2016
21,22,10,1017,8,2016,16,7,10,1017,1,1,320,320,2,2,97,71,2016
51,60,6,609,8,2016,8,7,6,609,4,4,320,320,2,2,97,921,2016
22,24,8,805,8,2016,31,7,8,805,1,1,320,320,3,3,97,52,2016
30,33,12,1211,8,2016,24,6,12,1211,4,4,320,320,4,4,43,43,2016
32,21,6,609,8,2016,21,7,6,609,4,4,320,320,1,2,97,921,2016
21,18,12,1202,8,2016,23,7,12,1202,4,4,320,320,4,4,23,35,2016
25,20,8,805,8,2016,4,8,8,805,1,1,320,320,3,4,97,52,2016
46,20,6,609,8,2016,21,7,6,609,4,4,320,320,1,3,97,921,2016
36,31,1,101,8,2016,5,6,1,101,4,1,320,320,2,2,97,99,2016
18,18,8,805,8,2016,5,8,8,805,9,9,320,320,1,1,97,52,2016
19,20,9,917,8,2016,6,8,9,917,4,4,320,320,2,3,97,921,2016
25,25,4,407,8,2016,12,8,4,407,1,1,320,320,2,2,97,921,2016
21,23,1,101,8,2016,27,7,1,108,4,4,320,320,4,4,97,97,2016
23,23,1,108,8,2016,15,7,1,108,1,4,320,320,1,3,97,97,2016
20,24,4,407,8,2016,13,8,4,407,1,1,320,320,2,4,23,921,2016
21,18,13,1302,8,2016,19,7,13,1302,4,9,320,320,2,2,97,921,2016
21,20,1,105,8,2016,5,8,1,105,4,4,320,320,3,3,97,921,2016
19,18,8,805,8,2016,9,8,8,805,1,1,320,320,2,2,97,71,2016
35,30,18,1801,8,2016,15,7,18,1801,4,4,320,320,2,2,97,99,2016
23,28,1,101,8,2016,6,8,1,101,4,4,320,320,2,3,97,97,2016
19,22,13,1302,8,2016,21,7,13,1302,9,1,320,320,2,2,97,921,2016
45,27,1,108,8,2016,29,7,1,108,4,4,320,320,5,4,23,52,2016
26,23,20,2001,8,2016,18,4,20,2001,4,4,320,320,2,2,97,921,2016
19,28,4,401,8,2016,7,2,4,416,9,1,320,320,2,4,97,52,2016
50,48,4,401,8,2016,24,6,4,401,4,1,320,320,4,2,52,52,2016
41,31,12,1219,8,2016,26,7,12,1219,4,4,320,320,2,2,97,921,2016
19,27,1,101,8,2016,10,7,1,101,5,4,320,320,2,3,97,71,2016
46,35,10,1017,8,2016,23,7,10,1001,1,1,320,320,1,1,97,921,2016
42,33,17,1712,8,2016,5,8,17,1712,1,1,320,320,2,1,97,921,2016
21,22,1,110,8,2016,10,8,1,110,1,1,320,320,3,4,41,52,2016
26,19,8,805,8,2016,13,8,8,805,1,9,320,320,4,9,97,23,2016
67,59,9,904,8,2016,3,8,9,904,1,1,320,320,1,1,97,921,2016
32,25,1,101,8,2016,23,7,1,101,4,4,320,320,4,4,97,97,2016
27,20,8,805,8,2016,16,8,8,805,1,1,320,320,3,2,97,52,2016
26,24,12,1226,8,2016,21,7,12,1226,1,4,320,320,4,4,23,43,2016
24,21,1,105,8,2016,5,8,1,105,4,4,320,320,2,3,97,921,2016
23,25,1,101,8,2016,9,7,1,101,4,4,320,320,2,4,97,97,2016
58,49,1,101,8,2016,2,7,1,101,4,4,320,320,2,1,97,99,2016
31,18,8,805,8,2016,17,8,8,805,1,1,320,320,1,2,97,52,2016
21,18,9,904,8,2016,30,7,9,904,1,9,320,320,3,1,97,97,2016
28,24,1,101,8,2016,2,7,1,101,4,4,320,320,4,4,97,97,2016
27,25,1,105,8,2016,5,8,1,105,4,4,320,320,2,2,97,921,2016
30,25,1,101,8,2016,10,7,3,306,4,4,320,320,4,4,99,34,2016
24,29,6,601,8,2016,13,8,5,501,4,4,320,320,3,4,97,71,2016
35,22,1,115,8,2016,18,8,1,115,4,4,320,320,4,3,97,97,2016
43,36,12,1211,8,2016,15,8,12,1211,4,4,320,320,2,2,97,921,2016
27,27,1,101,8,2016,1,7,1,101,4,4,320,320,2,3,97,97,2016
24,24,12,1205,8,2016,23,7,12,1205,1,1,320,320,4,3,97,35,2016
30,32,4,406,8,2016,30,7,4,406,1,1,320,320,4,5,26,31,2016
32,25,13,1309,8,2016,19,8,13,1309,1,1,320,320,2,2,97,921,2016
32,28,1,101,8,2016,30,7,1,116,4,4,320,320,2,1,97,83,2016
19,19,13,1318,8,2016,18,8,13,1318,1,1,320,320,2,1,97,921,2016
27,24,1,110,8,2016,17,6,1,110,1,1,320,320,2,2,97,72,2016
34,29,17,1712,8,2016,30,6,17,1712,4,4,320,320,2,1,97,921,2016
27,26,13,1318,8,2016,18,8,13,1318,1,1,320,320,2,1,97,921,2016
29,30,13,1318,8,2016,18,8,13,1318,1,1,320,320,2,1,97,921,2016
33,36,9,901,8,2016,16,6,9,901,4,4,320,320,2,2,97,97,2016
24,25,1,101,8,2016,9,7,1,101,4,4,320,320,2,4,43,99,2016
26,20,10,1013,8,2016,1,8,10,1013,4,1,320,320,3,2,97,97,2016
25,21,4,406,8,2016,13,8,4,406,1,1,320,320,2,3,97,74,2016
22,19,13,1318,8,2016,18,8,13,1318,1,1,320,320,2,2,97,921,2016
22,30,8,801,8,2016,2,8,8,801,4,1,320,320,3,9,97,921,2016
20,19,16,1601,8,2016,29,7,16,1601,1,1,320,320,2,2,97,93,2016
21,20,10,1013,8,2016,30,7,10,1013,1,4,320,320,2,4,97,921,2016
22,21,1,101,8,2016,30,7,1,101,4,4,320,320,4,4,97,97,2016
27,24,8,801,8,2016,3,8,8,801,1,1,320,320,9,2,97,71,2016
30,37,16,1601,8,2016,29,7,16,1601,4,4,320,320,3,3,52,52,2016
25,20,10,1013,8,2016,30,7,10,1013,4,4,320,320,2,3,97,52,2016
21,20,6,602,8,2016,15,7,6,602,4,4,320,320,4,3,97,35,2016
25,35,10,1013,8,2016,1,8,10,1013,1,1,320,320,2,2,97,921,2016
26,26,16,1601,8,2016,24,6,16,1601,4,4,320,320,4,4,34,34,2016
18,18,8,801,8,2016,3,8,8,801,1,1,320,320,2,2,97,75,2016
23,24,16,1601,8,2016,22,7,16,1601,4,4,320,320,3,4,97,97,2016
23,22,6,602,8,2016,15,7,6,602,4,4,320,320,2,2,97,81,2016
23,18,6,602,8,2016,16,7,6,602,4,4,320,320,3,2,97,43,2016
23,30,17,1712,8,2016,5,8,17,1712,4,4,320,320,2,3,97,71,2016
22,23,14,1406,8,2016,16,8,14,1406,1,1,320,320,2,2,97,52,2016
24,19,14,1406,8,2016,16,8,14,1406,1,9,320,320,1,2,97,52,2016
30,27,17,1712,8,2016,8,8,17,1712,4,4,320,320,4,4,23,23,2016
69,37,8,802,8,2016,19,4,8,802,1,1,320,320,2,2,97,81,2016
25,23,1,102,8,2016,11,6,1,102,4,4,320,320,4,4,41,33,2016
47,32,13,1316,8,2016,10,8,13,1316,1,1,320,320,9,1,97,921,2016
23,18,5,502,8,2016,6,8,5,502,4,4,320,320,4,2,97,921,2016
36,34,13,1316,8,2016,10,8,13,1316,1,1,320,320,2,1,97,921,2016
31,30,1,101,8,2016,23,7,1,101,4,4,320,320,5,4,99,99,2016
48,38,13,1316,8,2016,10,8,13,1316,1,1,320,320,9,9,97,921,2016
32,26,14,1404,8,2016,9,8,14,1404,9,4,320,320,1,2,97,921,2016
19,21,1,1202,8,2016,23,7,1,1202,1,4,320,320,3,4,35,43,2016
35,33,16,1601,8,2016,15,7,16,1601,1,1,320,320,4,2,97,52,2016
30,25,1,101,8,2016,16,7,1,115,4,4,320,320,2,4,52,81,2016
21,19,9,920,8,2016,21,7,9,920,4,4,320,320,4,4,97,97,2016
28,34,8,801,8,2016,5,8,8,801,4,4,320,320,3,4,51,99,2016
27,25,21,2103,8,2016,5,8,21,2103,5,9,320,320,2,4,43,71,2016
20,20,4,414,8,2016,29,7,4,414,4,4,320,320,4,4,35,35,2016
25,34,5,502,8,2016,6,8,5,502,4,4,320,320,2,2,97,97,2016
38,27,13,1332,8,2016,18,8,13,1332,4,4,320,320,5,3,97,34,2016
26,26,6,601,8,2016,7,8,6,601,4,4,320,320,4,4,97,97,2016
28,20,9,920,8,2016,30,7,9,920,4,4,320,320,3,2,97,97,2016
24,22,1,101,8,2016,29,7,1,101,4,4,320,320,4,3,97,97,2016
40,31,1,101,8,2016,31,7,1,101,4,4,320,320,5,4,43,26,2016
38,33,5,502,8,2016,6,8,5,502,4,4,320,320,3,1,97,83,2016
26,27,3,304,8,2016,14,8,3,304,4,4,320,320,2,5,41,97,2016
22,25,8,801,8,2016,6,8,8,801,1,1,320,320,3,4,52,52,2016
19,19,4,401,8,2016,7,8,4,401,4,9,320,320,3,9,97,97,2016
29,24,17,1701,8,2016,31,7,17,1703,4,4,320,320,4,4,97,43,2016
36,29,1,101,8,2016,6,8,1,101,4,4,320,320,4,2,99,34,2016
26,25,5,502,8,2016,6,8,5,502,4,1,320,320,4,4,97,34,2016
26,19,12,1219,8,2016,29,7,12,1219,4,4,320,320,2,2,97,921,2016
18,21,8,805,8,2016,18,8,8,805,9,1,320,320,1,4,43,71,2016
33,20,1,101,8,2016,6,8,1,101,4,4,320,320,4,2,97,99,2016
67,61,5,502,8,2016,6,8,5,502,4,4,320,320,2,1,97,921,2016
23,18,16,1617,8,2016,9,8,16,1617,1,1,320,320,2,2,97,921,2016
39,39,11,1109,8,2016,15,8,11,1109,4,4,320,320,3,4,23,71,2016
20,26,9,923,8,2016,13,8,9,923,4,1,320,320,2,2,97,71,2016
44,27,1,101,8,2016,20,7,17,1712,4,4,320,320,2,1,97,921,2016
37,33,13,1330,8,2016,8,8,13,1330,1,1,320,320,2,2,97,921,2016
20,22,11,1109,8,2016,19,8,11,1109,4,4,320,320,3,2,75,97,2016
23,22,8,801,8,2016,6,8,8,801,1,1,320,320,4,2,97,72,2016
60,56,18,1801,8,2016,16,8,18,1801,4,4,320,320,9,9,97,52,2016
31,27,21,2101,8,2016,18,8,21,2101,5,4,320,320,4,4,32,23,2016
22,20,5,502,8,2016,13,8,5,502,4,1,320,320,4,3,97,97,2016
31,26,4,403,8,2016,9,7,4,403,1,1,320,320,4,4,97,97,2016
27,22,18,1801,8,2016,12,8,18,1801,4,4,320,320,9,9,97,97,2016
19,21,1,1202,8,2016,23,7,1,1202,1,1,320,320,4,3,97,72,2016
24,23,9,904,8,2016,6,8,9,904,1,1,320,320,4,4,32,31,2016
79,53,5,502,8,2016,13,8,5,502,4,1,320,320,1,1,97,921,2016
49,32,1,101,8,2016,31,7,1,108,9,4,320,320,4,2,97,52,2016
22,22,4,406,8,2016,23,7,4,406,1,1,320,320,4,4,43,23,2016
22,19,14,1413,8,2016,14,8,14,1413,1,1,320,320,4,2,97,35,2016
53,54,13,1313,8,2016,17,8,13,1313,1,1,320,320,1,1,97,921,2016
31,27,1,101,8,2016,24,7,1,108,4,4,320,320,4,5,97,97,2016
28,21,14,1413,8,2016,17,8,14,1413,1,1,320,320,4,1,97,43,2016
37,38,5,502,8,2016,13,8,5,502,4,4,320,320,3,1,97,83,2016
20,18,14,1413,8,2016,17,8,14,1413,1,1,320,320,4,2,97,34,2016
59,56,7,701,8,2016,12,8,7,701,1,1,320,320,2,1,97,921,2016
28,21,14,1413,8,2016,22,7,14,1413,1,1,320,320,4,4,23,33,2016
32,27,17,1703,8,2016,24,7,17,1703,4,4,320,320,2,4,23,83,2016
20,21,1,101,8,2016,31,7,1,101,4,4,320,320,3,4,41,97,2016
28,20,1,101,8,2016,16,7,1,108,4,4,320,320,2,2,97,71,2016
32,34,1,101,8,2016,6,8,1,101,4,4,320,320,2,2,97,71,2016
49,20,1,101,8,2016,23,7,1,101,4,4,320,320,2,3,97,97,2016
23,26,1,101,8,2016,16,7,1,110,4,4,320,320,3,2,97,921,2016
35,28,1,101,8,2016,5,8,1,101,4,1,320,320,2,2,97,99,2016
20,23,1,114,8,2016,2,1,1,114,4,4,320,320,3,3,97,97,2016
22,20,1,114,8,2016,20,2,1,114,4,4,320,320,3,3,97,97,2016
23,19,1,114,8,2016,30,4,1,114,4,4,320,320,4,4,35,35,2016
22,22,1,114,8,2016,21,6,1,114,4,4,320,320,4,4,97,97,2016
21,24,4,406,8,2016,9,7,4,406,1,1,320,320,2,3,97,52,2016
20,20,1,114,8,2016,22,5,1,114,4,4,320,320,4,4,97,23,2016
21,19,1,114,8,2016,6,8,1,114,4,4,320,320,4,4,97,97,2016
19,18,9,909,8,2016,6,8,9,909,1,1,320,320,4,3,97,97,2016
38,31,17,1711,8,2016,21,7,17,1711,4,4,320,320,4,4,23,23,2016
34,25,1,114,8,2016,17,8,1,114,4,4,320,320,2,2,52,52,2016
28,21,20,2010,8,2016,9,8,20,2010,9,9,320,320,1,1,97,921,2016
23,26,1,105,8,2016,13,8,1,105,4,4,320,320,4,4,99,34,2016
26,23,12,1228,8,2016,21,8,12,1228,4,4,320,320,4,5,97,72,2016
27,24,17,1711,8,2016,25,7,17,1711,9,4,320,320,9,4,97,99,2016
25,20,14,1408,8,2016,22,7,14,1408,1,1,320,320,2,2,97,921,2016
38,37,9,909,8,2016,5,8,9,909,1,1,320,320,2,1,97,921,2016
24,19,16,1617,8,2016,12,8,16,1617,1,1,320,320,4,1,97,34,2016
40,39,12,1219,8,2016,29,7,12,1219,4,4,320,320,2,1,97,921,2016
37,27,1,101,8,2016,22,7,1,110,4,4,320,320,4,2,97,97,2016
29,25,14,1419,8,2016,19,8,14,1419,1,1,320,320,2,3,97,52,2016
42,56,1,1202,8,2016,28,7,1,1202,1,1,320,320,4,1,97,21,2016
27,23,1,101,8,2016,23,7,1,110,4,1,320,320,2,3,97,52,2016
32,23,19,1901,8,2016,6,8,19,1901,4,9,320,320,4,4,23,43,2016
28,25,16,1617,8,2016,12,8,16,1617,4,4,320,320,2,4,34,921,2016
25,19,1,111,8,2016,21,8,1,110,9,4,320,320,3,3,97,97,2016
19,19,1,111,8,2016,19,8,1,111,1,9,320,320,3,2,97,921,2016
24,24,5,504,8,2016,30,7,5,502,4,4,320,320,2,3,97,81,2016
20,18,1,111,8,2016,20,8,1,111,1,9,320,320,3,1,97,921,2016
25,25,1,101,8,2016,27,7,3,301,4,9,320,276,4,9,21,99,2016
35,34,21,2103,8,2016,13,8,21,2101,4,4,320,320,2,2,97,83,2016
24,22,1,110,8,2016,18,6,1,110,1,4,320,320,2,4,441,72,2016
22,23,9,910,8,2016,12,3,9,910,4,1,320,320,2,2,97,921,2016
38,46,1,101,8,2016,4,8,1,101,4,9,320,320,2,1,52,52,2016
32,29,1,101,8,2016,15,7,1,108,1,4,320,320,2,1,52,52,2016
21,18,10,1011,8,2016,8,8,10,1011,1,1,320,320,2,3,97,921,2016
29,28,1,101,8,2016,3,8,1,108,4,9,320,320,5,9,34,35,2016
23,19,5,505,8,2016,24,7,5,501,4,4,320,320,4,4,97,43,2016
27,19,5,504,8,2016,20,8,5,502,4,4,320,320,3,3,97,97,2016
31,31,14,1411,8,2016,19,8,14,1411,1,1,320,320,1,1,97,921,2016
29,25,5,504,8,2016,22,7,5,502,4,9,320,320,4,4,97,97,2016
20,19,14,1411,8,2016,19,8,14,1411,1,5,320,320,2,2,97,921,2016
26,25,10,1011,8,2016,10,8,10,1011,1,1,320,320,2,1,97,921,2016
22,20,3,301,8,2016,31,7,3,301,5,4,320,320,1,2,97,71,2016
29,18,16,1617,8,2016,15,8,16,1617,1,1,320,320,3,1,97,541,2016
21,22,7,707,8,2016,22,7,7,707,1,1,320,320,2,3,97,921,2016
