EDADHOM,EDADMUJ,DEPREG,MUPREG,MESREG,AÑOREG,DIAOCU,MESOCU,DEPOCU,MUPOCU,PUEHOM,PUEMUJ,NACHOM,NACMUJ,ESCHOM,ESCMUJ,CIUOMUJ,CIUOHOM,AÑOOCU
39,33,20,2001,12,2020,10,12,20,2001,4,4,320,320,3,4,52,921,2020
21,20,20,2006,2,2020,22,1,20,2006,4,4,320,320,2,2,52,921,2020
25,21,20,2007,10,2020,17,10,20,2007,4,4,320,320,2,2,52,921,2020
19,22,19,1904,10,2020,14,10,20,2007,4,4,320,320,3,2,52,921,2020
40,48,20,2011,8,2020,23,8,20,2011,4,4,320,320,2,3,52,921,2020
57,27,20,2001,7,2020,1,7,20,2001,4,4,320,320,2,2,52,95,2020
20,19,21,2101,2,2020,20,1,21,2101,9,1,320,320,2,2,52,921,2020
51,39,21,2101,10,2020,6,10,21,2101,4,4,320,320,2,2,52,921,2020
46,29,22,2202,7,2020,20,6,22,2202,4,9,320,604,2,1,52,921,2020
41,36,22,2205,5,2020,22,5,22,2205,5,4,320,320,2,2,52,921,2020
46,62,22,2205,12,2020,4,12,22,2205,4,4,320,320,1,2,52,921,2020
56,48,22,2211,1,2020,16,1,22,2211,4,1,320,320,2,2,52,921,2020
18,18,1,101,7,2020,29,2,1,108,4,4,320,320,1,1,52,81,2020
22,19,1,110,9,2020,12,9,1,110,5,1,320,320,2,3,52,81,2020
38,48,1,101,7,2020,7,7,1,101,1,1,320,320,2,1,52,83,2020
45,44,1,101,2,2020,15,2,1,101,4,4,320,320,4,2,52,83,2020
36,30,1,101,10,2020,29,8,1,101,4,9,320,320,2,4,52,83,2020
53,59,4,404,1,2021,15,12,1,101,4,4,320,276,2,9,52,83,2021
39,38,1,101,10,2020,22,8,1,101,9,4,320,320,4,3,52,83,2020
31,31,1,101,7,2020,23,6,1,101,4,4,320,320,3,3,52,83,2020
28,22,1,105,12,2020,30,11,1,105,4,4,320,320,2,3,52,83,2020
42,24,1,108,1,2021,21,11,1,108,1,1,320,320,2,1,52,83,2021
24,21,1,108,2,2021,14,2,1,108,4,4,320,320,2,3,52,83,2021
35,36,1,101,11,2020,7,11,1,108,9,4,320,320,4,4,52,83,2020
37,34,1,108,8,2020,8,8,1,108,4,4,320,320,5,4,52,83,2020
36,33,1,110,8,2020,8,2,1,110,1,1,320,320,2,2,52,83,2020
28,20,1,111,12,2020,15,12,1,110,4,4,320,320,3,4,52,83,2020
44,33,1,111,10,2020,17,10,1,110,1,1,320,320,4,2,52,83,2020
27,25,1,116,11,2020,22,8,1,116,4,4,320,320,2,3,52,83,2020
29,26,1,117,3,2020,14,2,1,117,4,4,320,320,2,2,52,83,2020
25,20,3,306,2,2020,15,2,3,306,1,1,320,320,2,2,52,81,2020
45,37,4,416,12,2020,28,8,4,401,1,1,320,320,2,1,52,83,2020
57,48,5,1702,12,2020,3,12,5,1702,4,4,320,320,2,3,52,83,2020
43,44,6,612,12,2020,29,11,6,612,4,4,320,320,3,5,52,83,2020
32,25,7,701,11,2020,22,11,7,701,1,1,320,320,3,2,52,83,2020
82,72,7,701,12,2020,17,9,7,701,4,4,320,320,2,2,52,83,2020
27,21,9,901,1,2021,7,11,9,901,5,4,320,320,2,3,52,83,2021
39,26,9,920,11,2020,11,11,9,920,4,4,320,320,3,2,52,83,2020
35,35,10,1001,3,2020,8,3,10,1001,4,4,320,320,3,3,52,83,2020
32,18,10,1003,2,2020,8,2,10,1003,4,4,320,320,4,3,52,83,2020
22,23,10,1004,8,2020,25,7,10,1004,1,1,320,320,3,2,52,83,2020
19,19,10,1004,2,2020,7,2,10,1004,4,1,320,320,3,4,52,83,2020
43,38,11,1101,2,2020,15,2,11,1101,4,4,320,320,2,3,52,83,2020
23,22,11,1109,11,2020,9,10,11,1109,1,4,320,320,3,4,52,83,2020
19,20,14,1415,3,2020,7,3,14,1415,1,1,320,320,3,3,52,83,2020
37,32,15,1501,12,2020,2,12,15,1501,4,4,320,320,3,3,52,83,2020
44,44,15,1508,11,2020,31,10,15,1508,4,9,320,276,5,1,52,83,2020
40,37,16,1609,1,2021,3,12,16,1609,1,1,320,320,2,2,52,83,2021
40,25,19,1901,9,2020,21,9,19,1901,4,4,320,320,3,3,52,83,2020
23,52,20,2007,2,2020,10,1,20,2007,4,4,320,320,2,3,52,83,2020
30,39,22,2203,2,2020,6,2,22,2203,4,4,320,320,3,4,52,83,2020
52,52,1,115,10,2020,1,2,1,101,4,4,320,320,1,2,52,71,2020
27,24,1,101,2,2020,25,1,1,101,4,4,320,320,3,4,52,71,2020
39,23,1,101,9,2020,27,6,1,101,1,5,320,320,4,3,52,71,2020
35,33,1,101,12,2020,10,11,1,101,4,9,320,720,2,1,52,71,2020
60,53,1,101,3,2020,26,2,1,101,4,4,320,320,4,4,52,71,2020
36,23,1,107,9,2020,22,8,1,107,4,4,320,320,2,3,52,71,2020
26,31,1,111,2,2020,1,2,1,110,1,1,320,320,2,1,52,71,2020
25,20,1,110,4,2020,29,2,1,110,4,4,320,320,3,2,52,71,2020
27,28,1,110,2,2021,27,3,1,110,1,1,320,320,2,2,52,71,2021
43,41,6,601,9,2020,29,6,1,113,4,4,320,320,2,2,52,71,2020
26,40,1,115,8,2020,22,8,1,115,4,4,320,320,2,4,52,71,2020
22,22,1,115,12,2020,20,7,1,115,5,9,320,320,2,2,52,71,2020
43,45,1,101,1,2021,3,12,1,101,4,4,320,320,3,1,52,72,2021
25,21,1,101,1,2020,11,1,1,101,4,9,320,320,3,2,52,72,2020
26,24,1,101,10,2020,10,10,1,101,4,4,320,320,3,3,52,72,2020
36,34,1,101,11,2020,14,3,1,101,4,4,320,320,2,3,52,72,2020
31,31,1,101,11,2020,3,10,1,103,4,4,320,320,4,3,52,72,2020
23,25,1,108,3,2020,14,2,1,108,4,4,320,320,2,3,52,72,2020
33,30,1,101,8,2020,13,3,1,1202,4,1,320,320,2,3,52,72,2020
28,29,1,110,10,2020,15,3,1,110,1,1,320,320,3,2,52,72,2020
53,51,3,305,2,2020,8,2,1,110,1,1,320,320,3,2,52,72,2020
23,19,1,111,8,2020,14,8,1,110,5,5,320,320,4,2,52,72,2020
19,20,1,115,2,2020,14,2,1,115,4,9,320,320,4,3,52,72,2020
60,51,1,116,1,2021,19,12,1,116,4,4,320,320,2,4,52,72,2021
35,36,1,116,11,2020,31,10,1,116,4,4,320,320,3,3,52,72,2020
31,30,1,101,1,2021,3,12,1,101,4,4,320,320,3,2,52,74,2021
28,27,1,101,1,2021,8,12,1,101,4,4,320,320,3,3,52,74,2021
41,35,1,101,2,2020,1,2,1,108,1,4,320,320,2,3,52,75,2020
25,23,1,111,7,2020,11,7,1,111,5,1,320,320,2,2,52,75,2020
47,42,1,115,1,2021,24,12,1,115,4,4,320,320,2,3,52,75,2021
40,29,2,201,2,2020,14,2,2,201,4,4,320,320,4,4,52,72,2020
28,27,3,311,8,2020,5,3,3,311,1,1,320,320,2,2,52,71,2020
27,25,3,306,11,2020,31,10,3,306,1,1,320,320,2,2,52,72,2020
25,26,3,312,12,2020,21,11,3,312,4,4,320,320,4,2,52,72,2020
23,30,3,311,1,2021,19,12,3,311,1,4,320,320,4,2,52,74,2021
22,21,3,312,10,2020,17,10,3,312,9,9,320,320,3,2,52,75,2020
23,21,3,315,2,2020,24,1,3,315,1,1,320,320,2,3,52,75,2020
58,56,4,401,11,2020,17,10,4,401,1,1,320,320,3,1,52,71,2020
31,26,4,401,2,2020,21,2,4,401,4,4,320,320,4,2,52,71,2020
45,36,4,401,9,2020,4,9,4,401,1,1,320,320,2,2,52,71,2020
30,20,4,405,7,2020,11,7,4,403,1,9,320,320,2,3,52,71,2020
23,21,4,401,3,2020,7,3,4,409,1,9,320,320,3,4,52,71,2020
29,34,4,414,12,2020,7,3,4,414,4,4,320,320,2,4,52,71,2020
49,27,4,401,8,2020,2,8,4,401,4,1,320,320,3,2,52,72,2020
21,21,4,401,8,2020,12,6,4,401,9,9,320,320,2,3,52,72,2020
22,20,4,403,3,2020,28,2,4,403,9,4,320,320,4,3,52,72,2020
44,36,4,401,12,2020,19,12,4,401,1,4,320,320,4,4,52,75,2020
19,19,4,406,1,2021,16,12,4,406,9,9,320,320,3,3,52,75,2021
45,37,5,501,2,2020,22,1,5,501,4,4,320,320,4,5,52,71,2020
38,38,5,1702,4,2020,13,3,5,1702,4,4,320,320,2,3,52,71,2020
68,50,5,501,12,2020,20,11,5,501,4,4,320,320,3,1,52,72,2020
58,40,3,302,12,2020,4,12,5,506,9,4,840,320,9,2,52,72,2020
34,34,5,511,8,2020,9,8,5,511,1,1,320,320,2,1,52,72,2020
24,24,5,512,9,2020,12,9,5,511,4,4,320,320,3,2,52,75,2020
22,20,6,602,1,2021,19,12,6,602,4,4,320,320,2,2,52,72,2021
21,19,6,602,1,2021,29,11,6,602,4,4,320,320,3,3,52,73,2021
22,20,7,701,2,2020,14,2,7,701,1,9,320,320,2,2,52,72,2020
25,20,7,701,12,2020,25,11,7,701,1,1,320,320,2,2,52,75,2020
21,20,7,701,5,2020,2,5,7,701,1,9,320,320,2,3,52,75,2020
25,29,7,710,10,2020,17,10,7,701,1,1,320,320,2,2,52,75,2020
25,20,14,1401,11,2020,16,11,8,801,1,1,320,320,4,4,52,71,2020
29,32,8,801,11,2020,30,10,8,801,1,1,320,320,9,9,52,71,2020
36,33,8,801,2,2020,8,2,8,801,1,1,320,320,2,9,52,71,2020
60,71,8,801,9,2020,29,8,8,801,1,1,320,320,2,9,52,71,2020
37,18,8,802,1,2020,8,1,8,802,1,1,320,320,4,2,52,71,2020
25,22,8,801,1,2020,18,1,8,803,1,1,320,320,2,2,52,71,2020
23,20,8,804,2,2020,25,1,8,804,1,1,320,320,2,3,52,71,2020
21,19,8,807,7,2020,18,6,8,807,1,1,320,320,2,2,52,71,2020
22,21,9,903,9,2020,18,7,8,804,9,1,320,320,2,3,52,72,2020
20,21,8,804,12,2020,12,11,8,804,1,1,320,320,2,3,52,73,2020
27,23,8,801,11,2020,5,11,8,801,1,1,320,320,9,3,52,75,2020
31,28,8,801,9,2020,29,8,8,801,5,1,320,320,5,4,52,75,2020
24,22,8,808,11,2020,24,10,8,805,9,1,320,320,3,2,52,75,2020
26,24,8,805,3,2020,26,2,8,805,1,1,320,320,2,2,52,75,2020
24,24,9,901,1,2021,5,12,9,901,1,4,320,320,3,3,52,71,2021
23,20,9,909,8,2020,25,7,9,909,1,1,320,320,4,3,52,71,2020
22,22,9,910,7,2020,8,3,9,910,9,5,320,320,2,3,52,71,2020
22,22,9,910,7,2020,26,6,9,910,9,9,320,320,4,2,52,71,2020
30,23,9,910,7,2020,19,6,9,910,4,4,320,320,2,3,52,71,2020
27,26,9,923,12,2020,19,12,9,923,4,1,320,320,2,2,52,71,2020
41,26,9,901,1,2021,19,12,9,901,1,1,320,320,4,1,52,72,2021
20,19,9,923,1,2020,11,1,9,901,4,9,320,320,3,4,52,72,2020
20,20,9,909,7,2020,14,3,9,909,1,1,320,320,4,3,52,72,2020
33,34,9,922,9,2020,5,9,9,920,4,4,320,320,2,4,52,72,2020
24,18,9,901,12,2020,7,11,9,901,1,9,320,320,3,3,52,73,2020
37,37,9,902,1,2020,11,1,9,902,9,1,320,320,2,2,52,73,2020
46,38,9,902,12,2020,25,10,9,902,1,1,320,320,2,3,52,73,2020
36,47,9,901,3,2020,26,1,9,901,4,1,320,320,5,2,52,75,2020
59,41,9,901,9,2020,21,8,9,901,1,4,320,320,4,2,52,75,2020
21,21,9,923,5,2020,2,5,9,923,5,1,320,320,4,4,52,75,2020
34,42,10,1002,12,2020,17,12,10,1002,4,4,320,320,2,3,52,71,2020
32,28,10,1010,3,2020,6,3,10,1010,4,4,320,320,3,3,52,71,2020
29,18,10,1229,10,2020,2,10,10,1012,1,1,320,320,3,2,52,71,2020
24,25,11,1101,10,2020,26,9,11,1101,4,4,320,320,4,2,52,72,2020
29,31,11,1101,11,2020,31,7,11,1101,1,1,320,320,3,2,52,72,2020
38,27,11,1101,10,2020,19,9,11,1101,4,4,320,320,3,3,52,72,2020
32,34,1,115,1,2021,29,12,11,1104,4,4,320,320,4,3,52,74,2021
18,19,11,1109,12,2020,29,11,11,1109,4,4,320,320,4,4,52,74,2020
23,28,12,1204,2,2020,15,2,12,1216,4,1,320,320,4,4,52,72,2020
37,34,12,1217,2,2020,22,2,12,1217,4,4,320,320,4,2,52,72,2020
24,23,12,1217,9,2020,22,8,12,1217,4,4,320,320,4,2,52,74,2020
25,23,13,1302,12,2020,24,10,13,1302,4,4,320,320,3,4,52,71,2020
19,20,13,1301,8,2020,25,7,13,1312,4,4,320,320,2,2,52,71,2020
36,38,13,1324,10,2020,5,9,13,1324,1,4,320,320,2,2,52,71,2020
23,25,13,1301,7,2020,14,3,13,1301,4,4,320,320,2,2,52,72,2020
19,36,13,1301,2,2021,31,12,13,1301,4,4,320,320,2,4,52,75,2021
23,19,14,1401,8,2020,31,7,14,1401,1,1,320,320,2,3,52,71,2020
19,22,14,1401,10,2020,18,6,14,1401,1,1,320,320,2,1,52,71,2020
20,20,14,1401,1,2020,17,1,14,1401,1,1,320,320,2,4,52,73,2020
30,29,15,1503,12,2020,5,12,15,1503,4,4,320,320,4,2,52,72,2020
45,40,16,1601,10,2020,22,8,16,1601,1,4,320,320,5,4,52,71,2020
54,65,16,1611,2,2020,17,1,16,1611,1,1,320,320,2,2,52,71,2020
43,45,18,1804,8,2020,15,8,18,1804,4,4,320,320,2,2,52,72,2020
39,29,19,1901,7,2020,21,4,19,1901,4,4,320,320,3,2,52,71,2020
50,55,19,1901,4,2020,19,3,19,1901,4,4,320,320,2,2,52,72,2020
56,30,19,1901,12,2020,18,12,19,1901,4,4,320,320,4,2,52,72,2020
26,29,19,1905,7,2020,22,6,19,1905,4,4,320,320,1,4,52,72,2020
28,19,20,2001,10,2020,5,10,20,2001,4,4,320,320,2,2,52,71,2020
20,19,20,2001,5,2020,2,4,20,2001,4,4,320,320,3,3,52,72,2020
39,33,21,2107,8,2020,28,8,21,2107,4,4,320,320,2,2,52,75,2020
21,19,22,2207,2,2020,15,2,22,2207,4,4,320,320,3,3,52,71,2020
42,44,22,2203,12,2020,20,12,22,2203,4,4,320,320,2,2,52,72,2020
35,24,8,801,6,2020,15,6,8,801,1,1,320,320,2,3,52,61,2020
25,34,19,1901,12,2020,27,11,19,1901,4,4,320,320,2,3,52,61,2020
26,27,1,101,3,2020,27,2,1,101,4,4,320,320,3,2,52,51,2020
28,29,1,101,7,2020,8,2,1,101,1,4,320,320,3,1,52,52,2020
28,35,1,101,2,2021,18,12,1,101,4,9,320,320,3,1,52,52,2021
60,61,1,101,1,2021,20,12,1,101,4,9,320,340,3,1,52,52,2021
18,18,1,101,3,2020,4,3,1,101,5,9,320,320,2,1,52,52,2020
22,22,1,101,12,2020,14,11,1,101,1,9,320,320,2,1,52,52,2020
27,25,1,101,2,2020,8,2,1,101,4,9,320,320,2,1,52,52,2020
31,29,1,101,8,2020,12,2,1,101,1,1,320,320,2,1,52,52,2020
33,30,1,101,9,2020,1,3,1,101,1,1,320,320,2,1,52,52,2020
62,40,1,101,10,2020,14,8,1,101,4,9,320,320,2,1,52,52,2020
61,58,1,101,6,2021,30,4,1,101,5,1,320,320,2,1,52,52,2021
22,18,3,306,6,2020,10,6,1,101,1,5,320,320,1,1,52,52,2020
25,26,22,2201,2,2020,22,2,1,101,9,9,222,276,1,1,52,52,2020
29,27,1,101,10,2020,4,10,1,101,4,4,320,320,1,1,52,52,2020
36,37,1,101,6,2020,14,2,1,101,9,9,340,340,1,1,52,52,2020
20,18,1,101,2,2020,1,2,1,101,9,1,320,320,4,2,52,52,2020
22,20,1,103,12,2020,16,10,1,101,5,9,320,320,4,2,52,52,2020
37,22,1,101,2,2020,28,1,1,101,5,1,320,320,4,2,52,52,2020
38,30,1,101,4,2021,5,12,1,101,4,1,320,320,4,2,52,52,2021
33,33,1,101,1,2021,7,11,1,101,4,4,320,320,4,2,52,52,2021
65,54,1,101,11,2020,20,6,1,101,4,4,320,320,4,2,52,52,2020
60,59,1,101,12,2020,13,11,1,101,4,4,320,320,4,2,52,52,2020
80,72,1,101,4,2021,12,8,1,101,4,4,320,320,4,2,52,52,2021
19,21,1,101,11,2020,14,11,1,101,4,4,320,320,3,2,52,52,2020
37,34,1,101,1,2021,16,12,1,101,1,1,320,320,3,2,52,52,2021
32,35,1,101,2,2021,5,12,1,101,4,4,320,320,3,2,52,52,2021
47,37,1,115,11,2020,24,7,1,101,4,4,320,320,3,2,52,52,2020
56,55,1,101,9,2020,13,6,1,101,4,4,320,320,3,2,52,52,2020
67,64,1,101,9,2020,13,2,1,101,4,4,320,320,3,2,52,52,2020
31,24,1,101,3,2020,22,2,1,101,1,1,320,320,2,2,52,52,2020
32,27,1,101,12,2020,13,12,1,101,1,1,320,320,2,2,52,52,2020
32,29,1,101,1,2021,2,6,1,101,4,4,320,320,2,2,52,52,2021
31,30,1,101,7,2020,11,7,1,101,4,4,320,320,2,2,52,52,2020
41,30,1,101,1,2021,1,12,1,101,4,4,320,320,2,2,52,52,2021
32,38,1,101,10,2020,27,10,1,101,1,1,320,320,2,2,52,52,2020
38,42,3,306,10,2020,1,5,1,101,4,4,320,320,2,2,52,52,2020
41,42,1,101,10,2020,6,10,1,101,4,4,320,320,2,2,52,52,2020
42,42,1,101,10,2020,1,8,1,101,4,4,320,320,2,2,52,52,2020
34,43,1,108,2,2021,19,1,1,101,1,1,320,320,2,2,52,52,2021
54,45,1,101,12,2020,5,9,1,101,4,4,320,320,2,2,52,52,2020
79,76,1,101,11,2020,12,5,1,101,4,4,320,320,2,2,52,52,2020
25,21,1,101,4,2021,13,12,1,101,4,4,320,320,1,2,52,52,2021
45,36,1,101,8,2020,18,4,1,101,1,1,320,320,1,2,52,52,2020
20,21,1,101,10,2020,12,9,1,101,4,5,320,320,4,3,52,52,2020
38,32,1,101,10,2020,10,9,1,101,4,4,320,320,4,3,52,52,2020
42,40,1,101,1,2021,9,12,1,101,9,4,320,320,4,3,52,52,2021
45,42,1,101,2,2021,4,7,1,101,4,4,320,320,4,3,52,52,2021
48,47,1,101,6,2021,19,12,1,101,4,4,320,320,4,3,52,52,2021
23,23,6,606,1,2020,12,1,1,101,4,1,320,320,3,3,52,52,2020
25,23,1,101,9,2020,27,6,1,101,4,9,320,320,3,3,52,52,2020
23,25,1,101,2,2021,2,10,1,101,9,4,320,320,3,3,52,52,2021
24,25,1,101,11,2020,29,10,1,101,4,4,320,320,3,3,52,52,2020
25,25,1,101,3,2020,18,2,1,101,4,4,320,320,3,3,52,52,2020
25,25,1,101,5,2021,22,12,1,101,4,1,320,320,3,3,52,52,2021
31,26,1,101,8,2020,11,8,1,101,4,4,320,320,3,3,52,52,2020
34,40,1,101,1,2021,5,12,1,101,4,4,320,320,3,3,52,52,2021
51,45,22,2211,1,2020,3,1,1,101,5,5,320,320,3,3,52,52,2020
44,53,1,101,10,2020,28,9,1,101,4,4,320,320,3,3,52,52,2020
19,18,1,101,11,2020,13,9,1,101,1,4,320,320,2,3,52,52,2020
28,19,1,101,6,2020,15,1,1,101,9,9,320,320,2,3,52,52,2020
27,21,1,101,2,2020,23,1,1,101,1,1,320,320,2,3,52,52,2020
22,22,1,101,10,2020,30,9,1,101,1,1,320,320,2,3,52,52,2020
26,24,1,101,7,2020,20,7,1,101,1,1,320,320,2,3,52,52,2020
28,25,1,101,12,2020,25,11,1,101,1,4,320,320,2,3,52,52,2020
26,27,1,101,3,2020,28,2,1,101,4,4,320,320,2,3,52,52,2020
31,28,1,101,3,2021,21,11,1,101,4,4,320,320,2,3,52,52,2021
29,30,1,101,3,2020,5,1,1,101,1,4,320,320,2,3,52,52,2020
57,46,1,101,10,2020,24,10,1,101,9,4,320,320,1,3,52,52,2020
40,22,1,101,9,2020,25,6,1,101,4,9,320,320,5,4,52,52,2020
47,25,1,101,1,2021,3,12,1,101,4,4,320,320,5,4,52,52,2021
35,31,1,101,2,2021,11,9,1,101,4,4,222,320,5,4,52,52,2021
34,32,1,101,5,2020,22,2,1,101,4,4,320,320,5,4,52,52,2020
40,40,1,101,7,2020,24,6,1,101,4,4,320,320,5,4,52,52,2020
36,44,1,101,5,2021,19,12,1,101,4,4,320,320,5,4,52,52,2021
71,60,1,101,12,2020,9,11,1,101,4,4,320,320,5,4,52,52,2020
21,18,1,101,11,2020,23,11,1,101,1,1,320,320,4,4,52,52,2020
20,21,1,101,8,2020,18,3,1,101,4,4,320,320,4,4,52,52,2020
21,22,1,101,8,2020,10,7,1,101,4,4,320,320,4,4,52,52,2020
27,22,1,101,5,2021,28,11,1,101,4,4,320,320,4,4,52,52,2021
46,22,1,101,4,2021,11,12,1,101,4,4,320,320,4,4,52,52,2021
23,23,1,101,8,2020,15,8,1,101,5,9,320,320,4,4,52,52,2020
27,23,1,101,10,2020,5,10,1,101,1,1,320,320,4,4,52,52,2020
26,24,1,101,8,2020,2,2,1,101,4,4,320,320,4,4,52,52,2020
32,24,1,101,6,2020,19,1,1,101,4,4,320,320,4,4,52,52,2020
22,25,1,101,12,2020,13,3,1,101,5,4,320,320,4,4,52,52,2020
27,25,1,101,5,2020,14,2,1,101,4,1,320,320,4,4,52,52,2020
30,25,1,101,11,2020,25,1,1,101,9,4,320,320,4,4,52,52,2020
36,25,1,101,8,2020,3,8,1,101,4,4,320,320,4,4,52,52,2020
31,26,1,101,10,2020,5,8,1,101,4,4,320,320,4,4,52,52,2020
38,26,1,101,12,2020,14,11,1,101,4,4,320,320,4,4,52,52,2020
22,27,1,101,10,2020,24,9,1,101,9,4,320,320,4,4,52,52,2020
25,27,1,101,1,2021,1,3,1,101,4,4,320,320,4,4,52,52,2021
28,27,1,101,2,2021,7,3,1,101,4,4,320,320,4,4,52,52,2021
32,27,1,101,2,2020,10,1,1,101,4,4,320,320,4,4,52,52,2020
38,27,1,101,2,2021,28,11,1,101,4,4,320,320,4,4,52,52,2021
41,27,1,101,10,2020,29,2,1,101,4,4,320,320,4,4,52,52,2020
24,28,22,2207,11,2020,23,10,1,101,4,4,320,320,4,4,52,52,2020
36,28,1,101,12,2020,21,11,1,101,4,4,320,320,4,4,52,52,2020
41,29,1,101,10,2020,7,9,1,101,4,4,320,320,4,4,52,52,2020
31,31,1,101,8,2020,9,5,1,101,4,4,320,320,4,4,52,52,2020
33,31,1,101,10,2020,8,10,1,101,4,4,320,320,4,4,52,52,2020
30,32,1,101,3,2021,19,12,1,101,4,5,320,320,4,4,52,52,2021
32,32,1,101,11,2020,14,11,1,101,9,4,320,320,4,4,52,52,2020
33,32,1,101,6,2021,5,12,1,101,4,4,320,320,4,4,52,52,2021
36,35,1,101,7,2020,12,7,1,101,4,4,320,320,4,4,52,52,2020
43,37,1,101,3,2021,5,12,1,101,4,4,320,320,4,4,52,52,2021
39,39,1,101,3,2020,12,2,1,101,4,4,320,320,4,4,52,52,2020
41,40,22,2217,1,2020,13,1,1,101,5,9,156,156,4,4,52,52,2020
43,43,1,101,12,2020,16,2,1,101,4,4,320,320,4,4,52,52,2020
51,51,1,101,10,2020,16,8,1,101,4,4,320,320,4,4,52,52,2020
65,62,1,101,7,2020,9,1,1,101,4,4,320,320,4,4,52,52,2020
28,19,1,101,11,2020,17,10,1,101,4,4,320,320,3,4,52,52,2020
27,21,1,101,9,2020,21,8,1,101,4,5,320,320,3,4,52,52,2020
26,23,1,101,6,2020,28,5,1,101,1,4,320,320,3,4,52,52,2020
29,24,1,101,6,2020,19,5,1,101,4,4,320,320,3,4,52,52,2020
25,25,1,101,11,2020,27,10,1,101,1,4,320,320,3,4,52,52,2020
45,26,3,309,6,2021,20,11,1,101,4,4,320,320,3,4,52,52,2021
44,29,1,101,3,2021,17,12,1,101,4,4,840,320,3,4,52,52,2021
41,30,1,101,7,2020,19,6,1,101,4,4,320,320,3,4,52,52,2020
26,35,1,101,11,2020,18,10,1,101,4,4,320,320,3,4,52,52,2020
53,42,1,101,3,2020,18,1,1,101,5,4,320,320,3,4,52,52,2020
58,22,1,101,11,2020,7,11,1,101,4,4,320,320,2,4,52,52,2020
50,25,1,101,3,2021,19,12,1,101,4,4,320,320,2,4,52,52,2021
25,26,1,101,3,2020,26,2,1,101,4,4,320,320,2,4,52,52,2020
26,27,1,101,2,2020,7,2,1,101,4,1,320,320,2,4,52,52,2020
31,28,1,101,12,2020,27,10,1,101,4,1,320,320,2,4,52,52,2020
30,29,1,101,4,2021,25,4,1,101,1,1,320,320,2,4,52,52,2021
41,30,1,101,10,2020,15,10,1,101,4,4,320,320,2,4,52,52,2020
25,32,1,101,8,2020,27,5,1,101,1,4,320,320,2,4,52,52,2020
42,36,1,101,3,2021,30,12,1,101,4,4,320,320,2,4,52,52,2021
39,40,1,101,2,2021,21,11,1,101,4,4,320,320,2,4,52,52,2021
52,41,1,101,8,2020,12,8,1,101,9,4,214,320,1,4,52,52,2020
35,34,1,101,2,2021,28,11,1,101,4,4,320,320,5,5,52,52,2021
53,38,1,101,10,2020,24,6,1,101,4,9,320,320,5,5,52,52,2020
38,42,1,101,1,2021,1,12,1,101,4,4,320,320,5,5,52,52,2021
32,31,1,101,12,2020,8,10,1,101,4,4,320,320,4,5,52,52,2020
29,32,1,101,8,2020,14,3,1,101,9,4,320,320,4,5,52,52,2020
32,37,1,101,3,2021,23,9,1,101,4,4,320,320,4,5,52,52,2021
39,40,1,101,2,2020,13,1,1,101,4,4,222,320,4,5,52,52,2020
39,43,1,101,9,2020,11,8,1,101,4,4,320,320,4,5,52,52,2020
42,43,1,101,1,2021,3,12,1,101,4,4,320,320,4,5,52,52,2021
40,42,1,101,7,2020,13,6,1,101,4,4,320,320,2,5,52,52,2020
27,28,1,101,3,2021,6,6,1,101,4,4,320,320,3,3,52,52,2021
32,33,1,117,5,2021,27,8,1,101,1,1,320,320,2,3,52,52,2021
29,26,1,101,2,2020,8,2,1,101,4,1,320,320,3,2,52,52,2020
23,49,1,101,5,2021,19,12,1,101,5,4,320,320,3,3,52,52,2021
27,22,1,101,8,2020,7,3,1,101,4,9,320,320,4,4,52,52,2020
37,28,1,115,1,2021,5,12,1,101,4,4,320,320,2,2,52,52,2021
58,27,1,106,2,2021,22,11,1,101,4,4,320,320,3,1,52,52,2021
45,34,1,101,8,2020,13,7,1,101,4,4,320,320,2,3,52,52,2020
23,20,1,101,2,2020,11,2,1,101,4,9,320,320,3,4,52,52,2020
22,21,1,101,10,2020,22,9,1,101,5,4,320,320,4,3,52,52,2020
29,26,1,101,12,2020,5,11,1,101,4,4,320,320,4,4,52,52,2020
33,36,1,101,3,2020,14,2,1,101,4,4,320,320,4,4,52,52,2020
24,21,1,101,10,2020,13,10,1,101,4,4,320,320,3,4,52,52,2020
39,33,1,101,11,2020,31,10,1,101,4,4,320,320,3,4,52,52,2020
33,31,1,101,10,2020,22,9,1,101,4,4,320,320,4,5,52,52,2020
59,56,1,111,3,2020,22,2,1,102,4,4,320,320,2,2,52,52,2020
48,43,1,102,12,2020,25,11,1,102,4,4,320,320,4,3,52,52,2020
33,33,1,101,6,2021,18,12,1,102,4,4,320,320,5,5,52,52,2021
34,28,1,101,12,2020,17,11,1,102,4,4,320,320,5,4,52,52,2020
24,27,1,103,1,2021,18,12,1,103,4,4,320,320,3,2,52,52,2021
19,19,1,103,10,2020,25,9,1,103,4,4,320,320,2,2,52,52,2020
32,29,1,103,10,2020,11,10,1,103,4,4,320,320,2,2,52,52,2020
26,31,1,105,3,2021,11,12,1,103,4,4,320,320,4,3,52,52,2021
33,28,1,103,2,2020,19,1,1,103,4,4,320,320,5,4,52,52,2020
19,19,1,104,9,2020,6,8,1,104,4,4,320,320,4,3,52,52,2020
18,23,1,104,6,2020,12,3,1,104,4,4,320,320,2,2,52,52,2020
