EDADHOM,EDADMUJ,DEPREG,MUPREG,MESREG,AÑOREG,DIAOCU,MESOCU,DEPOCU,MUPOCU,PUEHOM,PUEMUJ,NACHOM,NACMUJ,ESCHOM,ESCMUJ,CIUOMUJ,CIUOHOM,AÑOOCU
67,60,,1020,8,2023,11,7,10,1020,4,4,320,320,2,1,97,921,2023
25,21,,920,1,2023,20,1,9,920,4,4,320,320,3,9,97,97,2023
25,23,,1415,12,2023,6,12,14,1415,1,1,320,320,9,2,97,34,2023
29,28,,101,12,2023,10,12,1,101,4,4,320,320,1,2,97,83,2023
20,18,,1412,5,2023,14,5,14,1412,1,1,320,320,9,9,97,921,2023
24,20,,921,8,2023,28,1,9,921,4,4,320,320,4,9,97,97,2023
36,36,,1805,9,2023,25,9,18,1805,4,4,320,320,4,3,97,921,2023
23,22,,116,9,2023,26,8,1,114,4,9,320,320,4,3,97,97,2023
21,20,,1608,12,2023,18,11,16,1608,1,1,320,320,9,9,97,921,2023
19,24,,805,5,2023,17,4,8,805,1,1,320,320,9,2,97,52,2023
40,30,,1616,3,2023,2,3,16,1616,1,1,320,320,1,1,97,921,2023
23,25,,1222,1,2023,7,1,12,1222,9,4,320,320,4,2,97,75,2023
27,26,,401,8,2023,29,7,4,401,4,9,320,320,4,4,97,23,2023
33,28,,1312,10,2023,1,9,13,1312,1,1,320,320,2,3,97,921,2023
35,31,,101,10,2023,30,9,1,108,4,4,320,320,4,5,23,43,2023
28,28,,1702,11,2023,18,11,17,1702,4,4,320,320,4,4,23,97,2023
63,51,,111,5,2023,20,5,1,111,1,9,320,320,9,1,97,34,2023
35,18,,1420,10,2023,22,9,14,1420,1,1,320,320,4,9,97,921,2023
27,19,,1904,6,2023,1,6,19,1904,4,4,320,320,2,9,97,921,2023
39,31,,101,2,2023,23,11,1,101,4,4,320,320,4,4,43,97,2023
23,20,,805,12,2023,15,11,8,805,1,1,320,320,3,9,33,52,2023
23,21,,1301,1,2023,21,1,13,1301,1,1,320,320,3,9,97,921,2023
22,18,,1803,5,2023,30,4,18,1803,1,1,320,320,3,9,97,97,2023
26,23,,1610,1,2023,18,12,16,1610,1,1,320,320,2,3,75,921,2023
60,50,,1320,5,2023,4,4,13,1320,1,1,320,320,1,1,97,921,2023
33,37,,1601,9,2023,26,8,16,1601,1,1,320,320,3,4,97,97,2023
57,39,,108,9,2023,12,8,1,108,4,1,320,320,2,1,97,71,2023
38,32,,404,9,2023,26,9,4,404,1,4,320,320,4,4,41,74,2023
34,30,,1905,12,2023,9,12,19,1905,4,4,320,320,3,3,97,71,2023
75,59,,403,10,2023,29,9,4,403,9,9,320,320,1,1,97,921,2023
26,19,,1215,10,2023,13,10,12,1215,4,4,320,320,4,9,97,921,2023
27,26,,2106,2,2023,28,1,21,2106,4,4,320,320,3,3,97,52,2023
21,24,,1001,6,2023,10,6,10,1001,9,9,320,320,9,4,97,97,2023
61,59,,1326,1,2023,16,12,13,1326,1,1,320,320,1,1,97,921,2023
28,24,,410,11,2023,29,10,4,406,1,1,320,320,2,4,97,921,2023
21,20,,923,1,2023,14,1,9,923,4,1,320,320,9,9,97,93,2023
20,19,,1605,6,2023,20,5,16,1605,1,1,320,320,9,9,97,921,2023
26,20,,408,3,2023,24,3,4,408,4,4,320,320,3,9,97,921,2023
25,21,,1017,4,2023,10,4,10,1017,4,1,320,320,3,9,97,71,2023
50,47,,502,2,2023,4,2,5,502,4,4,320,320,4,1,97,97,2023
28,32,,1307,12,2023,11,12,13,1307,1,9,320,320,2,2,97,921,2023
40,32,,407,4,2023,27,3,3,301,1,1,320,320,5,4,97,97,2023
24,26,,1214,11,2023,25,11,12,1214,4,4,320,320,4,4,32,31,2023
25,25,,1212,1,2023,3,1,12,1212,4,4,320,320,5,4,23,97,2023
27,24,,1712,2,2023,23,2,17,1712,4,4,320,320,4,4,97,97,2023
25,32,,116,8,2023,19,8,1,116,4,4,320,320,2,2,97,921,2023
18,20,,1102,5,2023,25,4,11,1102,4,4,320,320,9,9,97,96,2023
68,63,,113,2,2023,17,2,1,113,4,9,320,320,1,1,97,921,2023
31,22,,201,8,2023,3,7,1,115,4,4,320,320,4,3,97,97,2023
36,38,,513,6,2023,13,6,5,513,4,4,320,320,4,2,97,72,2023
63,59,,2201,3,2023,10,3,22,2201,3,4,320,320,2,1,97,921,2023
29,28,,1615,11,2023,2,10,16,1615,1,1,320,320,2,2,97,921,2023
24,26,,1804,5,2023,16,5,18,1804,4,4,320,320,4,4,97,72,2023
27,29,,511,6,2023,3,6,5,511,4,4,320,320,3,4,35,97,2023
22,22,,103,3,2023,5,2,1,103,9,9,320,320,4,3,97,97,2023
25,28,,1701,2,2023,21,1,17,1701,4,4,320,320,4,4,97,97,2023
40,31,,2201,3,2023,10,3,22,2201,4,4,320,320,1,1,97,921,2023
30,23,,2007,11,2023,10,11,20,2007,4,4,320,320,2,2,97,921,2023
32,22,,501,11,2023,18,11,5,501,4,9,320,320,4,4,97,33,2023
32,36,,101,1,2023,19,12,1,101,1,4,320,320,4,2,97,97,2023
28,26,,2011,9,2023,6,9,20,2011,4,4,320,320,4,2,97,52,2023
31,26,,111,7,2023,15,7,1,111,1,5,320,320,4,2,52,52,2023
25,24,,116,4,2023,15,4,1,116,4,4,320,320,3,5,97,99,2023
26,22,,919,5,2023,25,5,9,919,1,4,320,320,3,2,97,97,2023
43,56,,1312,1,2023,30,12,5,1312,4,4,320,320,3,4,41,83,2023
30,26,,1409,3,2023,31,1,14,1409,1,1,320,320,1,1,52,52,2023
34,28,,1616,11,2023,21,11,16,1616,1,1,320,320,3,2,97,97,2023
36,38,,803,5,2023,21,5,8,803,1,1,320,320,1,2,97,921,2023
34,26,,1301,7,2023,23,6,13,1301,4,4,320,320,3,4,41,97,2023
29,25,,201,11,2023,28,10,1,101,4,4,320,320,4,4,97,51,2023
23,23,,907,11,2023,11,8,9,907,1,1,320,320,3,2,97,921,2023
24,22,,114,8,2023,7,7,1,114,4,4,320,320,3,2,97,97,2023
23,20,,1612,4,2023,13,4,16,1612,9,1,320,320,3,9,97,97,2023
37,32,,1219,5,2023,29,4,12,1219,4,4,320,320,2,1,97,71,2023
19,19,,1401,2,2023,27,11,14,1401,1,1,320,320,9,9,97,71,2023
24,24,,101,4,2023,23,3,1,101,5,4,320,320,4,4,97,97,2023
24,24,,1010,2,2023,4,2,10,1010,4,4,320,320,4,2,97,97,2023
79,80,,1201,5,2023,12,5,12,1201,4,4,320,320,2,1,97,921,2023
27,20,,1008,6,2023,10,6,10,1008,4,4,320,320,2,9,51,921,2023
24,25,,1406,12,2023,25,11,14,1406,1,1,320,320,3,3,97,52,2023
34,25,,103,11,2023,4,11,1,105,4,9,320,320,3,3,97,52,2023
18,23,,1407,11,2023,7,11,14,1407,1,1,320,320,9,2,75,921,2023
34,26,,314,2,2023,26,12,5,501,9,4,484,320,1,4,97,52,2023
34,33,,1703,12,2023,26,11,17,1701,9,4,222,320,5,5,22,22,2023
22,21,,101,1,2023,19,1,1,101,4,5,320,320,4,9,97,35,2023
29,23,,909,9,2023,17,9,9,909,1,1,320,320,4,4,97,97,2023
28,24,,203,5,2023,5,5,2,203,4,4,320,320,4,2,97,97,2023
28,31,,1107,8,2023,23,8,11,1107,4,1,320,320,3,1,97,921,2023
26,24,,801,2,2023,21,1,8,801,1,1,320,320,2,2,97,52,2023
46,46,,2205,7,2023,25,7,22,2205,4,4,320,320,1,2,97,93,2023
29,22,,804,9,2023,3,9,8,804,1,1,320,320,2,2,97,71,2023
65,61,,101,3,2023,22,1,1,108,4,4,320,320,3,4,97,51,2023
30,31,,101,5,2023,18,4,1,101,1,9,320,320,4,1,97,23,2023
30,22,,513,8,2023,10,8,5,513,4,4,320,320,2,4,31,921,2023
24,22,,1713,10,2023,13,10,17,1713,1,4,320,320,2,4,97,921,2023
74,62,,1601,1,2023,19,1,16,1601,1,1,320,320,1,1,97,921,2023
25,24,,207,1,2023,12,1,2,207,4,4,320,320,2,2,97,921,2023
22,22,,1226,9,2023,7,9,12,1226,1,4,320,320,3,3,97,97,2023
35,35,,1410,11,2023,20,11,14,1410,1,1,320,320,2,2,97,52,2023
29,26,,1907,4,2023,24,4,19,1907,4,4,320,320,1,2,97,921,2023
25,28,,805,3,2023,15,3,8,805,1,1,320,320,2,2,97,52,2023
20,18,,502,4,2023,25,3,10,1014,4,4,320,320,9,9,97,921,2023
28,24,,1707,3,2023,4,3,17,1707,4,5,320,320,2,3,97,97,2023
29,28,,1404,5,2023,6,5,14,1412,1,1,320,320,4,2,97,97,2023
25,24,,2001,6,2023,30,4,20,2001,4,4,320,320,3,2,97,921,2023
25,24,,1704,1,2023,23,1,17,1704,4,1,320,320,2,2,97,921,2023
39,36,,101,2,2023,25,11,7,710,4,4,320,320,5,5,21,97,2023
25,23,,1601,2,2023,15,2,16,1601,1,9,320,320,2,2,97,97,2023
24,21,,110,7,2023,9,7,1,110,9,1,320,320,2,9,97,921,2023
27,23,,101,8,2023,4,8,1,101,4,4,320,320,3,4,97,97,2023
32,29,,1332,9,2023,8,9,13,1332,4,4,320,320,2,1,97,921,2023
24,22,,1610,9,2023,3,9,16,1610,1,1,320,320,4,4,97,97,2023
29,23,,1612,10,2023,30,9,16,1612,1,1,320,320,4,2,97,23,2023
23,18,,701,1,2023,3,9,7,701,1,1,320,320,3,9,52,97,2023
49,40,,1709,4,2023,14,4,17,1709,1,1,320,320,1,2,97,921,2023
23,22,,1802,3,2023,6,2,18,1802,4,4,320,320,2,2,97,921,2023
25,27,,2103,11,2023,18,11,21,2103,9,1,320,320,4,3,97,32,2023
51,50,,1305,11,2023,18,10,13,1305,4,4,320,320,2,2,97,921,2023
39,27,,1102,2,2023,8,2,11,1102,4,4,320,320,2,2,97,52,2023
53,32,,1903,11,2023,28,10,19,1903,4,9,320,320,2,2,97,51,2023
28,32,,412,4,2023,25,3,4,412,9,4,320,320,2,2,97,921,2023
30,23,,2103,9,2023,31,8,21,2103,9,4,320,320,1,2,97,921,2023
19,21,,1404,8,2023,18,8,14,1404,1,1,320,320,9,9,97,921,2023
38,32,,1106,10,2023,19,10,11,1106,4,4,320,320,2,2,97,921,2023
24,25,,101,1,2023,25,11,1,108,4,9,320,320,2,4,42,81,2023
37,32,,2105,12,2023,10,12,21,2105,4,3,320,320,2,2,97,921,2023
29,34,,101,10,2023,14,9,1,101,4,4,320,320,3,5,97,97,2023
28,29,,2202,12,2023,6,11,22,2202,4,4,320,320,3,2,97,97,2023
21,20,,1216,6,2023,24,3,12,1216,4,4,320,320,9,9,97,921,2023
37,39,,1013,10,2023,30,9,10,1013,1,1,320,320,3,1,97,921,2023
32,28,,101,1,2023,15,1,1,101,4,4,320,320,4,3,97,97,2023
38,35,,115,3,2023,18,2,1,103,4,4,320,320,4,3,97,72,2023
29,21,,1613,1,2023,20,1,16,1613,1,9,320,320,4,9,97,23,2023
23,18,,1329,2,2023,12,1,13,1312,1,4,320,320,3,9,97,921,2023
38,28,,1609,3,2023,1,3,16,1609,1,1,320,320,2,1,97,921,2023
42,38,,1213,5,2023,15,5,12,1213,4,4,320,320,2,1,97,921,2023
26,19,,1324,8,2023,1,8,13,1324,4,1,320,320,3,9,97,921,2023
19,24,,1502,12,2023,16,12,15,1505,4,9,320,320,9,4,35,71,2023
31,34,,115,7,2023,25,6,1,115,9,4,320,320,2,2,97,97,2023
60,64,,502,4,2023,31,3,5,502,4,1,320,320,1,1,97,921,2023
24,33,,101,2,2023,16,9,1,101,9,4,720,320,1,4,52,52,2023
31,26,,117,5,2023,4,5,1,116,4,4,320,320,5,4,97,34,2023
21,21,,1101,5,2023,4,5,11,1101,4,4,320,320,9,9,97,921,2023
65,65,,1304,6,2023,1,6,13,1304,4,4,320,320,2,1,97,921,2023
22,19,,601,6,2023,16,6,6,601,4,4,320,320,4,9,41,72,2023
33,25,,2101,1,2023,17,1,21,2101,4,3,320,320,2,2,97,921,2023
31,25,,110,12,2023,24,11,1,110,1,9,320,320,4,4,97,43,2023
23,30,,701,1,2023,14,1,7,701,9,1,320,320,2,2,97,52,2023
21,20,,1326,8,2023,10,8,13,1326,1,1,320,320,9,9,97,921,2023
21,21,,101,1,2023,6,12,1,101,4,4,320,320,9,9,97,97,2023
70,65,,805,1,2023,20,1,8,805,1,1,320,320,1,1,97,52,2023
29,28,,1608,3,2023,2,3,16,1608,1,1,320,320,3,3,97,97,2023
33,32,,2104,10,2023,6,10,21,2104,4,4,320,320,4,3,97,72,2023
27,30,,1613,5,2023,4,5,16,1613,1,1,320,320,4,3,97,43,2023
23,21,,1406,9,2023,16,8,14,1406,1,1,320,320,2,9,97,921,2023
28,27,,101,3,2023,3,3,1,101,4,4,320,320,4,4,97,83,2023
42,39,,1804,11,2023,16,10,18,1804,4,4,320,320,3,2,97,71,2023
23,22,,1326,3,2023,24,2,13,1326,1,1,320,320,2,2,97,52,2023
33,29,,707,3,2023,10,2,7,707,1,1,320,320,4,4,23,97,2023
36,29,,1708,3,2023,13,3,17,1708,4,4,320,320,4,2,97,34,2023
23,24,,1212,11,2023,11,11,12,1212,4,4,320,320,3,2,97,921,2023
22,20,,401,5,2023,30,4,4,407,1,1,320,320,2,9,97,921,2023
24,21,,1218,2,2023,10,2,12,1218,4,4,320,320,3,9,97,921,2023
23,22,,1106,5,2023,29,4,11,1106,4,4,320,320,3,4,97,921,2023
25,20,,513,5,2023,17,4,5,513,1,4,320,320,4,9,43,43,2023
27,19,,1420,2,2023,11,2,14,1420,1,1,320,320,2,9,97,921,2023
48,47,,101,12,2023,14,10,1,110,4,4,320,320,3,2,97,83,2023
24,23,,411,5,2023,5,5,4,411,4,4,320,320,3,2,97,97,2023
32,23,,115,9,2023,20,8,1,115,1,4,320,320,2,2,97,93,2023
29,32,,719,10,2023,19,9,7,719,1,1,320,320,1,4,34,921,2023
18,18,,114,4,2023,25,2,1,114,4,2,320,320,9,9,97,97,2023
25,21,,401,3,2023,4,3,4,403,1,1,320,320,4,9,97,97,2023
32,30,,1610,9,2023,25,8,16,1610,1,1,320,320,2,2,97,921,2023
26,24,,1315,1,2023,21,12,13,1315,1,1,320,320,2,2,97,921,2023
31,24,,101,5,2023,22,4,1,101,1,9,320,320,1,2,97,93,2023
31,27,,1804,8,2023,14,8,18,1804,4,4,320,320,4,4,97,97,2023
24,43,,105,2,2023,5,2,1,113,9,4,320,320,2,3,52,97,2023
28,27,,1312,11,2023,19,11,5,1312,4,4,320,320,2,2,97,51,2023
20,21,,101,10,2023,6,10,6,608,4,4,320,320,9,9,97,35,2023
26,26,,113,3,2023,5,2,1,101,1,4,320,320,4,4,97,97,2023
24,18,,1419,10,2023,27,10,14,1419,1,1,320,320,3,9,97,921,2023
30,34,,719,8,2023,19,6,7,719,1,1,320,320,2,1,97,93,2023
25,24,,1001,5,2023,29,4,10,1001,9,9,320,320,4,4,97,97,2023
58,50,,512,11,2023,3,11,5,512,4,4,320,320,2,2,97,921,2023
22,21,,101,4,2023,28,1,1,101,4,4,320,320,4,9,97,72,2023
26,22,,702,12,2023,10,12,7,702,1,1,320,320,3,4,97,97,2023
26,23,,806,5,2023,9,5,8,806,1,1,320,320,3,1,75,52,2023
22,20,,111,4,2023,30,3,1,111,9,1,320,320,2,9,97,921,2023
28,24,,905,6,2023,3,6,9,905,4,4,320,320,4,2,97,921,2023
48,34,,909,11,2023,27,10,9,909,9,4,218,320,9,4,97,52,2023
41,32,,102,3,2023,24,2,1,102,4,4,320,320,2,3,97,81,2023
30,27,,1318,5,2023,25,5,13,1318,1,1,320,320,3,2,97,921,2023
27,21,,805,3,2023,22,3,8,805,1,9,320,320,2,9,52,52,2023
30,31,,1215,8,2023,5,8,12,1216,4,4,320,320,3,5,97,72,2023
26,36,,103,12,2023,16,12,1,103,9,4,320,320,2,4,23,97,2023
42,41,,2205,1,2023,14,1,22,2205,4,4,320,320,3,5,26,71,2023
41,40,,1201,4,2023,24,4,12,1201,4,4,320,320,4,4,23,33,2023
21,18,,110,1,2023,14,1,1,110,1,1,320,320,9,9,97,71,2023
23,20,,1710,8,2023,12,7,17,1710,1,1,320,320,3,9,97,921,2023
28,28,,1712,10,2023,20,10,17,1712,9,4,840,320,9,5,97,97,2023
27,28,,2001,3,2023,22,3,20,2001,4,4,320,320,2,1,97,921,2023
44,49,,1301,10,2023,3,4,13,1301,4,4,320,320,5,4,23,26,2023
28,45,,305,9,2023,26,8,3,305,1,1,320,320,2,2,97,81,2023
18,20,,1406,3,2023,14,8,14,1406,9,1,320,320,9,9,97,99,2023
52,50,,407,2,2023,13,2,4,407,9,1,320,320,3,2,97,71,2023
26,24,,101,8,2023,29,7,1,101,4,4,320,320,4,4,97,97,2023
22,18,,108,6,2023,14,5,1,108,4,4,320,320,3,9,97,97,2023
40,32,,502,4,2023,1,4,5,502,4,4,320,320,1,2,97,921,2023
25,21,,705,6,2023,17,5,7,705,1,1,320,320,4,9,32,35,2023
27,24,,1406,12,2023,18,12,14,1406,1,1,320,320,2,2,97,73,2023
30,28,,413,4,2023,22,4,4,413,1,1,320,320,3,1,97,93,2023
39,37,,101,2,2023,22,1,1,108,4,4,320,320,5,3,97,26,2023
26,32,,1401,10,2023,23,10,14,1401,1,1,320,320,2,4,23,73,2023
29,30,,304,3,2023,18,2,3,304,1,1,320,320,3,2,97,97,2023
31,27,,101,1,2023,6,12,1,101,4,4,320,320,3,3,97,51,2023
26,19,,1604,11,2023,10,11,16,1604,4,4,320,320,3,9,97,97,2023
26,31,,101,8,2023,4,8,1,101,4,4,320,320,4,4,52,97,2023
35,31,,1502,4,2023,15,4,15,1502,9,9,320,320,3,2,97,921,2023
36,25,,1504,10,2023,6,10,15,1504,1,1,320,320,1,2,97,921,2023
24,26,,1202,7,2023,3,6,12,1202,9,5,320,320,4,2,97,97,2023
30,29,,1302,2,2023,5,2,13,1302,4,4,320,320,3,4,97,97,2023
33,65,,101,11,2023,15,10,1,106,4,4,320,320,3,1,97,52,2023
67,61,,710,3,2023,18,3,7,710,9,1,320,320,2,1,97,71,2023
31,29,,1224,6,2023,18,5,12,1224,9,4,320,320,4,3,97,97,2023
23,24,,115,12,2023,29,11,3,303,1,1,320,320,2,3,97,921,2023
19,18,,1229,8,2023,14,8,12,1229,4,4,320,320,9,9,97,921,2023
24,18,,1308,6,2023,24,5,13,1308,1,1,320,320,2,9,97,52,2023
31,33,,103,10,2023,22,9,1,103,4,4,320,320,3,4,43,97,2023
28,28,,1801,6,2023,1,6,18,1801,4,4,320,320,4,6,12,33,2023
36,29,,2007,5,2023,26,5,20,2007,4,4,320,320,2,2,97,921,2023
67,43,,101,6,2023,1,4,7,710,9,4,724,320,9,5,21,22,2023
21,20,,1401,5,2023,20,1,14,1401,1,1,320,320,9,9,97,921,2023
27,26,,1610,9,2023,27,8,16,1613,1,1,320,320,1,2,97,921,2023
22,22,,115,5,2023,23,4,1,115,1,4,320,320,4,2,97,97,2023
29,24,,401,11,2023,12,11,4,403,9,1,320,320,2,2,97,921,2023
23,22,,1801,1,2023,16,12,18,1801,4,4,320,320,9,9,97,921,2023
18,23,,917,5,2023,29,4,9,917,4,4,320,320,9,4,35,93,2023
31,30,,101,11,2023,28,10,1,101,4,4,320,320,4,3,97,51,2023
26,25,,1713,3,2023,8,3,17,1713,4,4,320,320,2,2,97,921,2023
36,31,,1606,11,2023,15,11,16,1606,1,1,320,320,2,1,97,921,2023
27,26,,1402,7,2023,18,7,14,1402,1,1,320,320,2,2,97,921,2023
31,32,,101,1,2023,18,8,1,102,4,4,320,320,5,5,21,34,2023
25,24,,903,4,2023,22,4,9,903,9,9,320,320,2,2,97,921,2023
35,36,,2201,2,2023,6,2,22,2201,4,1,320,320,1,1,97,921,2023
31,25,,1301,8,2023,9,8,13,1301,4,4,320,320,4,3,52,43,2023
21,18,,1608,10,2023,20,10,16,1608,1,1,320,320,9,9,97,97,2023
23,22,,2007,10,2023,22,10,20,2007,4,4,320,320,3,2,97,921,2023
41,32,,412,12,2023,10,12,4,412,1,9,320,320,2,3,97,921,2023
21,18,,2001,2,2023,28,1,20,2001,4,4,320,320,9,9,97,921,2023
29,33,,1215,4,2023,17,4,12,1215,1,4,320,320,3,3,97,921,2023
29,24,,114,3,2023,17,12,1,114,4,4,320,320,3,3,97,97,2023
24,25,,306,8,2023,29,7,3,306,1,9,320,320,4,3,97,97,2023
22,21,,1225,8,2023,4,8,12,1225,4,4,320,320,3,9,97,72,2023
75,66,,1301,7,2023,22,5,13,1301,4,4,320,320,2,2,97,921,2023
38,36,,1216,6,2023,10,6,12,1216,4,4,320,320,3,4,41,921,2023
31,24,,108,8,2023,22,7,1,108,4,5,320,320,4,3,97,96,2023
37,40,,101,11,2023,17,10,1,101,4,9,320,720,3,1,97,97,2023
22,18,,1419,7,2023,24,7,14,1419,5,1,320,320,4,9,97,97,2023
22,20,,1601,6,2023,18,6,16,1601,9,9,320,320,3,9,97,97,2023
28,23,,101,3,2023,29,1,1,101,4,4,320,320,4,3,97,97,2023
48,43,,1305,5,2023,1,4,13,1305,1,1,320,320,2,1,97,921,2023
33,28,,207,7,2023,27,7,2,207,4,4,320,320,2,2,97,921,2023
24,21,,101,8,2023,24,7,1,101,4,4,320,320,4,9,97,97,2023
23,24,,1002,12,2023,16,12,10,1002,9,9,320,320,4,4,97,97,2023
20,19,,1212,9,2023,2,9,12,1212,4,4,320,320,9,9,97,921,2023
31,31,,407,7,2023,7,7,4,407,1,1,320,320,2,2,97,921,2023
23,19,,1415,6,2023,21,6,14,1415,1,1,320,320,2,9,97,921,2023
33,18,,1401,6,2023,6,6,14,1401,1,1,320,320,3,9,52,52,2023
21,18,,405,1,2023,7,1,4,405,1,1,320,320,9,9,97,921,2023
29,27,,101,12,2023,2,12,1,108,4,4,320,320,4,4,97,97,2023
27,22,,701,1,2023,22,1,7,701,1,1,320,320,2,2,52,26,2023
18,18,,805,8,2023,25,7,8,805,1,9,320,320,9,9,99,52,2023
34,42,,901,2,2023,28,1,9,901,4,4,320,320,2,4,97,97,2023
24,22,,110,12,2023,2,12,1,110,4,4,320,320,3,4,97,97,2023
31,26,,307,12,2023,11,11,1,115,4,4,320,320,3,3,97,97,2023
28,26,,1614,12,2023,28,11,16,1614,1,1,320,320,2,2,97,921,2023
31,37,,101,2,2023,6,10,1,101,4,9,320,340,5,9,22,22,2023
24,29,,1306,3,2023,13,3,13,1306,4,1,320,320,3,4,97,97,2023
36,29,,1224,12,2023,18,11,12,1224,4,4,320,320,2,4,97,921,2023
26,27,,101,3,2023,11,2,1,108,4,4,320,320,4,4,97,97,2023
34,33,,1001,5,2023,12,5,10,1001,4,4,320,320,5,5,26,21,2023
20,19,,1201,3,2023,25,2,12,1201,4,9,320,222,9,9,97,97,2023
32,34,,1309,2,2023,25,1,13,1309,1,1,320,320,3,4,41,921,2023
20,21,,1403,12,2023,2,12,14,1403,4,4,320,320,9,9,97,97,2023
23,19,,1402,1,2023,9,1,14,1402,9,1,320,320,2,9,97,921,2023
22,23,,1020,10,2023,8,9,10,1020,4,4,320,320,4,3,97,97,2023
24,24,,1017,6,2023,28,5,10,1010,4,4,320,320,3,2,97,97,2023
19,22,,115,7,2023,22,4,1,115,4,4,320,320,9,3,97,97,2023
45,47,,909,8,2023,2,8,9,909,1,1,320,320,2,2,97,921,2023
31,20,,1106,7,2023,16,6,11,1106,4,4,320,320,2,9,97,921,2023
55,51,,1102,10,2023,3,10,11,1102,4,4,320,320,2,2,97,72,2023
33,24,,1502,10,2023,14,10,15,1502,1,9,320,320,3,4,34,97,2023
34,39,,1609,4,2023,24,2,16,1609,1,1,320,320,3,1,97,97,2023
25,21,,1310,11,2023,11,11,10,1310,4,4,320,320,4,9,97,97,2023
35,35,,702,11,2023,24,8,7,704,1,1,320,320,1,2,97,921,2023
79,75,,101,1,2023,31,12,1,115,4,4,320,320,2,1,97,921,2023
23,24,,1401,8,2023,17,8,14,1408,1,1,320,320,2,2,52,52,2023
21,22,,1201,11,2023,12,11,12,1202,4,4,320,320,9,5,97,97,2023
27,28,,117,10,2023,9,9,1,117,4,4,320,320,3,4,97,52,2023
36,26,,1215,12,2023,25,11,12,1219,4,4,320,320,5,3,75,97,2023
32,29,,101,5,2023,30,4,1,101,4,4,320,320,4,4,97,97,2023
32,39,,902,11,2023,11,11,9,902,1,1,320,320,2,2,97,71,2023
21,22,,1803,12,2023,23,11,18,1803,1,1,320,320,9,2,97,921,2023
24,23,,2001,2,2023,5,2,20,2001,4,4,320,320,4,3,97,33,2023
28,22,,1601,12,2023,1,12,16,1609,1,1,320,320,2,2,97,921,2023
27,30,,1419,1,2023,30,1,14,1419,4,4,320,320,3,3,97,921,2023
61,56,,1304,5,2023,8,5,13,1304,4,4,320,320,2,1,97,921,2023
27,27,,1704,12,2023,11,12,17,1704,4,4,320,320,2,2,97,921,2023
34,28,,101,2,2023,19,8,1,101,4,4,320,320,6,4,97,21,2023
23,23,,1703,7,2023,14,7,17,1703,4,4,320,320,4,4,97,97,2023
25,21,,110,2,2023,13,1,1,110,1,1,320,320,3,9,97,97,2023
24,19,,304,11,2023,29,10,3,304,1,1,320,320,4,9,97,97,2023
24,18,,1609,3,2023,15,3,16,1609,1,1,320,320,2,9,97,921,2023
31,27,,1202,7,2023,3,6,12,1202,4,4,320,320,2,3,97,921,2023
20,22,,914,5,2023,1,4,9,914,9,1,320,320,9,4,97,99,2023
23,21,,501,11,2023,18,11,5,501,9,9,320,320,4,9,97,97,2023
20,20,,1803,3,2023,1,3,18,1803,1,1,320,320,9,9,97,921,2023
28,22,,1102,12,2023,1,12,11,1101,4,4,320,320,3,4,97,97,2023
34,40,,1905,1,2023,13,1,19,1905,4,4,320,320,2,2,97,71,2023
21,20,,1606,9,2023,12,9,16,1606,9,1,320,320,9,9,97,99,2023
23,21,,1610,7,2023,29,6,16,1610,1,1,320,320,1,9,73,921,2023
25,25,,1613,1,2023,26,12,16,1613,1,9,320,320,4,2,97,34,2023
25,25,,101,8,2023,24,8,1,110,5,5,320,320,4,4,97,97,2023
55,78,,601,4,2023,31,3,6,601,4,4,320,320,2,1,97,921,2023
41,32,,1216,6,2023,24,4,12,1216,4,4,320,320,4,3,97,33,2023
20,22,,902,12,2023,25,11,12,1218,9,4,124,320,9,4,34,921,2023
40,26,,1010,9,2023,19,9,10,1010,1,4,320,320,1,2,97,921,2023
41,21,,1910,2,2023,17,2,19,1910,4,4,320,320,5,9,97,97,2023
28,21,,1009,5,2023,13,4,10,1009,1,1,320,320,4,9,97,33,2023
22,20,,1010,5,2023,24,4,10,1010,4,1,320,320,3,9,34,71,2023
22,23,,406,9,2023,12,8,4,406,9,1,320,320,2,2,97,921,2023
23,22,,110,8,2023,1,7,1,1202,9,1,320,320,3,4,97,97,2023
32,46,,101,5,2023,5,5,1,101,4,4,320,320,3,3,32,921,2023
24,23,,110,7,2023,26,5,1,110,1,4,320,320,2,2,97,71,2023
23,29,,101,10,2023,17,9,1,101,4,4,320,320,2,4,41,97,2023
22,19,,504,2,2023,7,2,5,504,9,9,320,320,3,9,97,97,2023
35,28,,411,8,2023,5,8,4,411,4,4,320,320,3,3,97,52,2023
30,28,,1310,8,2023,29,7,10,1310,4,4,320,320,2,2,97,921,2023
24,18,,1109,5,2023,2,5,11,1109,4,4,320,320,4,9,97,97,2023
27,30,,920,2,2023,22,12,9,920,4,4,320,320,2,1,97,921,2023
28,26,,506,8,2023,11,8,5,506,4,4,320,320,3,2,97,97,2023
45,45,,2217,2,2023,19,1,22,2217,4,4,320,320,2,2,97,921,2023
53,44,,1710,6,2023,19,5,17,1710,4,1,320,320,2,2,97,921,2023
31,29,,114,5,2023,15,4,3,308,4,4,320,320,9,5,97,21,2023
55,42,,901,5,2023,29,10,9,901,1,1,320,320,2,1,97,921,2023
